date,ticker,company,sector,open_price,high_price,low_price,close_price,volume,price_change,daily_return,price_range,price_range_pct
2025-04-09,NESTLEIND.NS,Nestlé India,FMCG,1141.6,1181.3,1136.1,1172.425,3706748,34.7251,3.0522,45.2001,3.9785
2025-04-11,NESTLEIND.NS,Nestlé India,FMCG,1172.85,1186.0,1161.025,1180.7,2236634,8.2749,0.7058,24.975,2.1511
2025-04-15,NESTLEIND.NS,Nestlé India,FMCG,1190.7,1190.7,1172.8,1183.95,1561748,3.25,0.2753,17.8999,1.5263
2025-04-16,NESTLEIND.NS,Nestlé India,FMCG,1173.5,1195.05,1173.5,1191.65,1354424,7.7001,0.6504,21.55,1.8364
2025-04-17,NESTLEIND.NS,Nestlé India,FMCG,1186.0,1211.6,1179.3,1208.3,1815842,16.65,1.3972,32.2999,2.7389
2025-04-21,NESTLEIND.NS,Nestlé India,FMCG,1200.5,1210.5,1195.25,1199.7,953130,-8.6001,-0.7118,15.25,1.2759
2025-04-22,NESTLEIND.NS,Nestlé India,FMCG,1202.5,1210.0,1195.0,1203.65,975908,3.9501,0.3293,15.0,1.2552
2025-04-23,NESTLEIND.NS,Nestlé India,FMCG,1209.65,1220.95,1200.0,1216.7,1165112,13.0499,1.0842,20.95,1.7458
2025-04-24,NESTLEIND.NS,Nestlé India,FMCG,1217.5,1257.5,1189.5,1216.6,4674476,-0.1,-0.0082,68.0,5.7167
2025-04-25,NESTLEIND.NS,Nestlé India,FMCG,1213.45,1217.6,1193.65,1206.75,2256568,-9.85,-0.8096,23.95,2.0064
2025-04-28,NESTLEIND.NS,Nestlé India,FMCG,1200.0,1209.2,1193.0,1203.0,1961052,-3.75,-0.3108,16.2,1.3579
2025-04-29,NESTLEIND.NS,Nestlé India,FMCG,1203.0,1203.0,1179.6,1193.75,1952120,-9.25,-0.7689,23.4,1.9837
2025-04-30,NESTLEIND.NS,Nestlé India,FMCG,1187.5,1203.2,1182.15,1194.1,2040862,0.35,0.0293,21.0499,1.7806
2025-05-02,NESTLEIND.NS,Nestlé India,FMCG,1187.5,1192.4,1163.5,1165.9,1265148,-28.2,-2.3616,28.9,2.4839
2025-05-05,NESTLEIND.NS,Nestlé India,FMCG,1174.45,1176.0,1161.85,1164.1,1827594,-1.8,-0.1544,14.15,1.2179
2025-05-06,NESTLEIND.NS,Nestlé India,FMCG,1168.5,1187.1,1165.0,1178.25,1742026,14.15,1.2155,22.1,1.897
2025-05-07,NESTLEIND.NS,Nestlé India,FMCG,1165.5,1178.0,1163.65,1169.2,1353304,-9.05,-0.7681,14.35,1.2332
2025-05-08,NESTLEIND.NS,Nestlé India,FMCG,1164.0,1175.05,1157.55,1170.35,2693092,1.15,0.0984,17.5,1.5118
2025-05-09,NESTLEIND.NS,Nestlé India,FMCG,1151.0,1174.5,1145.85,1162.7,1816458,-7.65,-0.6537,28.65,2.5003
2025-05-12,NESTLEIND.NS,Nestlé India,FMCG,1179.9,1194.5,1173.0,1191.9,801500,29.2001,2.5114,21.5,1.8329
2025-05-13,NESTLEIND.NS,Nestlé India,FMCG,1190.0,1194.9,1171.0,1185.1,2333552,-6.8,-0.5705,23.9,2.041
2025-05-14,NESTLEIND.NS,Nestlé India,FMCG,1182.5,1189.6,1176.65,1185.2,1203066,0.1,0.0084,12.95,1.1006
2025-05-15,NESTLEIND.NS,Nestlé India,FMCG,1185.0,1207.45,1170.75,1199.05,1928224,13.8501,1.1686,36.7,3.1347
2025-05-16,NESTLEIND.NS,Nestlé India,FMCG,1207.3,1207.3,1188.35,1204.4,1369102,5.35,0.4462,18.9501,1.5947
2025-05-19,NESTLEIND.NS,Nestlé India,FMCG,1202.0,1211.05,1198.1,1203.9,845862,-0.5,-0.0415,12.9501,1.0809
2025-05-20,NESTLEIND.NS,Nestlé India,FMCG,1209.9,1209.9,1177.15,1179.25,1555350,-24.65,-2.0475,32.75,2.7821
2025-05-21,NESTLEIND.NS,Nestlé India,FMCG,1179.25,1199.0,1179.25,1196.3,1350296,17.05,1.4458,19.75,1.6748
2025-05-22,NESTLEIND.NS,Nestlé India,FMCG,1192.5,1192.5,1170.0,1180.85,2161612,-15.4501,-1.2915,22.5,1.9231
2025-05-23,NESTLEIND.NS,Nestlé India,FMCG,1178.0,1212.0,1176.05,1207.2,1154460,26.35,2.2314,35.95,3.0568
2025-05-26,NESTLEIND.NS,Nestlé India,FMCG,1207.2,1232.45,1202.7,1227.0,1248708,19.8,1.6402,29.75,2.4736
2025-05-27,NESTLEIND.NS,Nestlé India,FMCG,1225.05,1241.0,1216.1,1230.45,1584098,3.45,0.2812,24.9,2.0475
2025-05-28,NESTLEIND.NS,Nestlé India,FMCG,1226.05,1228.35,1208.0,1209.5,1447242,-20.95,-1.7026,20.35,1.6846
2025-05-29,NESTLEIND.NS,Nestlé India,FMCG,1210.7,1219.9,1203.25,1217.5,1862596,8.0,0.6614,16.65,1.3838
2025-05-30,NESTLEIND.NS,Nestlé India,FMCG,1217.5,1228.5,1195.25,1198.1,2134920,-19.4,-1.5934,33.25,2.7818
2025-06-02,NESTLEIND.NS,Nestlé India,FMCG,1200.0,1207.9,1195.5,1203.15,2052718,5.05,0.4215,12.4,1.0372
2025-06-03,NESTLEIND.NS,Nestlé India,FMCG,1207.85,1213.2,1191.0,1195.7,1468888,-7.4501,-0.6192,22.2,1.864
2025-06-04,NESTLEIND.NS,Nestlé India,FMCG,1194.2,1201.9,1192.45,1198.75,1174082,3.05,0.2551,9.4501,0.7925
2025-06-05,NESTLEIND.NS,Nestlé India,FMCG,1202.5,1204.5,1190.25,1200.65,1467916,1.9,0.1585,14.25,1.1972
2025-06-06,NESTLEIND.NS,Nestlé India,FMCG,1201.95,1211.45,1195.0,1208.6,1004606,7.95,0.6621,16.45,1.3766
2025-06-09,NESTLEIND.NS,Nestlé India,FMCG,1212.5,1213.65,1200.5,1207.65,678874,-0.95,-0.0786,13.15,1.0954
2025-06-10,NESTLEIND.NS,Nestlé India,FMCG,1207.65,1219.45,1204.45,1215.7,1351562,8.0499,0.6666,15.0,1.2454
2025-06-11,NESTLEIND.NS,Nestlé India,FMCG,1221.25,1225.0,1204.0,1209.6,1751374,-6.1,-0.5018,21.0,1.7442
2025-06-12,NESTLEIND.NS,Nestlé India,FMCG,1213.5,1214.05,1183.15,1192.8,2717158,-16.7999,-1.3889,30.9,2.6117
2025-06-13,NESTLEIND.NS,Nestlé India,FMCG,1181.0,1190.0,1173.4,1188.4,829756,-4.4,-0.3689,16.6,1.4147
2025-06-16,NESTLEIND.NS,Nestlé India,FMCG,1185.05,1197.5,1182.55,1194.9,532308,6.5,0.547,14.95,1.2642
2025-06-17,NESTLEIND.NS,Nestlé India,FMCG,1190.05,1193.45,1176.5,1181.0,1531068,-13.9,-1.1633,16.95,1.4407
2025-06-18,NESTLEIND.NS,Nestlé India,FMCG,1181.95,1182.05,1162.7,1170.4,1308554,-10.6,-0.8975,19.3501,1.6642
2025-06-19,NESTLEIND.NS,Nestlé India,FMCG,1170.4,1170.4,1155.0,1159.45,1474774,-10.9501,-0.9356,15.4,1.3333
2025-06-20,NESTLEIND.NS,Nestlé India,FMCG,1169.05,1199.0,1159.45,1180.2,22941194,20.75,1.7896,39.55,3.4111
2025-06-23,NESTLEIND.NS,Nestlé India,FMCG,1186.5,1199.45,1175.45,1179.55,1297744,-0.6499,-0.0551,24.0,2.0418
2025-06-24,NESTLEIND.NS,Nestlé India,FMCG,1187.5,1191.8,1178.85,1182.9,1100860,3.35,0.284,12.9501,1.0985
2025-06-25,NESTLEIND.NS,Nestlé India,FMCG,1186.0,1214.45,1186.0,1202.2,2300288,19.2999,1.6316,28.45,2.3988
2025-06-26,NESTLEIND.NS,Nestlé India,FMCG,1210.0,1221.8,1201.6,1215.7,3115098,13.5,1.1229,20.2001,1.6811
2025-06-27,NESTLEIND.NS,Nestlé India,FMCG,1224.5,1231.85,1213.05,1229.35,2375672,13.65,1.1228,18.7999,1.5498
2025-06-30,NESTLEIND.NS,Nestlé India,FMCG,1234.0,1237.8,1221.5,1232.65,1658010,3.3,0.2684,16.3,1.3344
2025-07-01,NESTLEIND.NS,Nestlé India,FMCG,1235.0,1235.7,1202.6,1205.05,1077220,-27.6,-2.2391,33.1,2.7524
2025-07-02,NESTLEIND.NS,Nestlé India,FMCG,1205.25,1206.95,1190.0,1194.0,1475052,-11.05,-0.917,16.95,1.4244
2025-07-03,NESTLEIND.NS,Nestlé India,FMCG,1199.95,1204.55,1192.5,1194.2,1263638,0.2,0.0167,12.05,1.0105
2025-07-04,NESTLEIND.NS,Nestlé India,FMCG,1192.45,1198.5,1183.55,1196.4,790114,2.2001,0.1842,14.95,1.2631
2025-07-07,NESTLEIND.NS,Nestlé India,FMCG,1199.7,1213.0,1194.0,1211.05,868414,14.65,1.2245,19.0,1.5913
2025-07-08,NESTLEIND.NS,Nestlé India,FMCG,1211.05,1217.85,1203.5,1208.95,711576,-2.1001,-0.1734,14.35,1.1924
2025-07-09,NESTLEIND.NS,Nestlé India,FMCG,1210.0,1218.25,1207.25,1213.9,790360,4.9501,0.4095,11.0,0.9112
2025-07-10,NESTLEIND.NS,Nestlé India,FMCG,1212.5,1218.45,1198.8,1200.7,569850,-13.2001,-1.0874,19.6499,1.6391
2025-07-11,NESTLEIND.NS,Nestlé India,FMCG,1202.0,1214.35,1198.55,1201.75,741064,1.05,0.0875,15.7999,1.3183
2025-07-14,NESTLEIND.NS,Nestlé India,FMCG,1202.65,1207.35,1188.5,1196.45,942914,-5.3,-0.441,18.85,1.586
2025-07-15,NESTLEIND.NS,Nestlé India,FMCG,1196.45,1210.0,1190.05,1208.15,1064608,11.7001,0.9779,19.95,1.6764
2025-07-16,NESTLEIND.NS,Nestlé India,FMCG,1208.0,1245.0,1203.7,1230.0,2810630,21.85,1.8085,41.3,3.4311
2025-07-17,NESTLEIND.NS,Nestlé India,FMCG,1229.0,1235.0,1223.05,1224.55,546708,-5.45,-0.4431,11.95,0.9771
2025-07-18,NESTLEIND.NS,Nestlé India,FMCG,1229.5,1238.45,1215.5,1236.1,899652,11.5499,0.9432,22.95,1.8881
2025-07-21,NESTLEIND.NS,Nestlé India,FMCG,1236.45,1239.2,1222.5,1236.3,957974,0.2001,0.0162,16.7,1.366
2025-07-22,NESTLEIND.NS,Nestlé India,FMCG,1236.4,1238.75,1219.0,1221.75,774548,-14.55,-1.1769,19.75,1.6202
2025-07-23,NESTLEIND.NS,Nestlé India,FMCG,1230.0,1234.5,1216.8,1226.25,720228,4.5,0.3683,17.7,1.4546
2025-07-24,NESTLEIND.NS,Nestlé India,FMCG,1226.4,1237.5,1155.0,1161.05,5372012,-65.2,-5.317,82.5,7.1429
2025-07-25,NESTLEIND.NS,Nestlé India,FMCG,1157.45,1157.45,1133.0,1137.3,3178714,-23.75,-2.0456,24.45,2.158
2025-07-28,NESTLEIND.NS,Nestlé India,FMCG,1137.35,1149.95,1111.05,1114.65,1879938,-22.65,-1.9916,38.8999,3.5012
2025-07-29,NESTLEIND.NS,Nestlé India,FMCG,1115.0,1129.05,1109.95,1111.85,1801922,-2.8,-0.2512,19.1001,1.7208
2025-07-30,NESTLEIND.NS,Nestlé India,FMCG,1115.0,1119.75,1110.85,1115.75,929698,3.9,0.3508,8.9,0.8012
2025-07-31,NESTLEIND.NS,Nestlé India,FMCG,1112.5,1132.95,1110.5,1123.85,1346218,8.1,0.726,22.45,2.0216
2025-08-01,NESTLEIND.NS,Nestlé India,FMCG,1123.85,1143.85,1121.55,1138.25,1410024,14.4,1.2813,22.2999,1.9883
2025-08-04,NESTLEIND.NS,Nestlé India,FMCG,1143.0,1143.3,1129.0,1138.7,812794,0.45,0.0395,14.3,1.2666
2025-08-05,NESTLEIND.NS,Nestlé India,FMCG,1139.85,1141.2,1125.05,1133.65,1135934,-5.0499,-0.4435,16.1499,1.4355
2025-08-06,NESTLEIND.NS,Nestlé India,FMCG,1135.0,1136.2,1113.05,1116.65,1127544,-17.0,-1.4996,23.1499,2.0799
2025-08-07,NESTLEIND.NS,Nestlé India,FMCG,1118.0,1123.2,1107.5,1117.3,1014230,0.65,0.0582,15.7,1.4176
2025-08-08,NESTLEIND.NS,Nestlé India,FMCG,1122.0,1126.4,1093.4,1096.5,1242852,-20.8,-1.8616,33.0,3.0181
2025-08-11,NESTLEIND.NS,Nestlé India,FMCG,1097.0,1108.9,1087.0,1105.0,1038967,8.5,0.7752,21.9,2.0147
2025-08-12,NESTLEIND.NS,Nestlé India,FMCG,1108.0,1109.6,1089.0,1091.1,758197,-13.9,-1.2579,20.6,1.8916
2025-08-13,NESTLEIND.NS,Nestlé India,FMCG,1091.1,1100.8,1086.6,1096.9,813725,5.8,0.5316,14.2001,1.3068
2025-08-14,NESTLEIND.NS,Nestlé India,FMCG,1099.9,1103.0,1084.7,1089.4,941698,-7.5,-0.6837,18.3,1.6871
2025-08-18,NESTLEIND.NS,Nestlé India,FMCG,1120.5,1169.9,1120.5,1144.1,3478231,54.7,5.0211,49.4,4.4087
2025-08-19,NESTLEIND.NS,Nestlé India,FMCG,1149.6,1168.0,1130.2,1161.4,1851158,17.3,1.5121,37.8,3.3445
2025-08-20,NESTLEIND.NS,Nestlé India,FMCG,1165.0,1192.8,1156.7,1190.3,1652532,28.9,2.4884,36.1001,3.121
2025-08-21,NESTLEIND.NS,Nestlé India,FMCG,1190.0,1190.3,1168.8,1179.4,991563,-10.9,-0.9157,21.5,1.8395
2025-08-22,NESTLEIND.NS,Nestlé India,FMCG,1175.0,1191.0,1158.0,1162.9,921658,-16.5,-1.399,33.0,2.8497
2025-08-25,NESTLEIND.NS,Nestlé India,FMCG,1162.9,1166.8,1148.8,1153.0,931358,-9.9,-0.8513,18.0,1.5669
2025-08-26,NESTLEIND.NS,Nestlé India,FMCG,1149.0,1179.0,1149.0,1162.2,3619892,9.2,0.7979,30.0,2.611
2025-08-28,NESTLEIND.NS,Nestlé India,FMCG,1165.6,1168.2,1155.0,1162.4,1065888,0.2001,0.0172,13.2,1.1429
2025-08-29,NESTLEIND.NS,Nestlé India,FMCG,1160.3,1184.4,1150.0,1156.2,1593255,-6.2001,-0.5334,34.4,2.9913
2025-09-01,NESTLEIND.NS,Nestlé India,FMCG,1157.9,1176.0,1156.2,1174.4,643866,18.2001,1.5741,19.8,1.7125
2025-09-02,NESTLEIND.NS,Nestlé India,FMCG,1174.4,1202.5,1172.4,1200.9,1773623,26.5,2.2565,30.1,2.5674
2025-09-03,NESTLEIND.NS,Nestlé India,FMCG,1206.5,1206.5,1191.3,1194.8,827824,-6.1,-0.508,15.2,1.2759
2025-09-04,NESTLEIND.NS,Nestlé India,FMCG,1230.0,1238.2,1208.0,1212.6,3346196,17.7999,1.4898,30.2,2.5
2025-09-05,NESTLEIND.NS,Nestlé India,FMCG,1212.0,1216.4,1191.0,1208.5,1434458,-4.1,-0.3381,25.4,2.1327
2025-09-08,NESTLEIND.NS,Nestlé India,FMCG,1208.5,1211.0,1185.2,1187.7,1112974,-20.8,-1.7211,25.8,2.1769
2025-09-09,NESTLEIND.NS,Nestlé India,FMCG,1195.2,1204.0,1187.9,1202.2,1295618,14.5,1.2208,16.1,1.3553
2025-09-10,NESTLEIND.NS,Nestlé India,FMCG,1208.2,1219.2,1201.7,1217.5,1015673,15.3,1.2727,17.5,1.4563
2025-09-11,NESTLEIND.NS,Nestlé India,FMCG,1212.1,1224.9,1212.1,1220.8,783400,3.3,0.2711,12.8,1.056
2025-09-12,NESTLEIND.NS,Nestlé India,FMCG,1220.2,1223.0,1209.5,1217.6,632659,-3.2001,-0.2621,13.5,1.1162
2025-09-15,NESTLEIND.NS,Nestlé India,FMCG,1212.2,1220.0,1209.6,1212.5,523120,-5.1,-0.4189,10.4,0.8598
2025-09-16,NESTLEIND.NS,Nestlé India,FMCG,1212.0,1215.0,1201.2,1204.2,1137133,-8.3,-0.6845,13.8,1.1489
2025-09-17,NESTLEIND.NS,Nestlé India,FMCG,1207.0,1212.6,1195.6,1204.3,1005661,0.1001,0.0083,17.0,1.4219
2025-09-18,NESTLEIND.NS,Nestlé India,FMCG,1205.1,1213.3,1200.0,1209.1,1345158,4.7999,0.3986,13.3,1.1083
2025-09-19,NESTLEIND.NS,Nestlé India,FMCG,1212.0,1212.0,1191.0,1194.5,2395784,-14.6,-1.2075,21.0,1.7632
2025-09-22,NESTLEIND.NS,Nestlé India,FMCG,1198.9,1201.2,1184.0,1188.3,1107323,-6.2,-0.519,17.2,1.4527
2025-09-23,NESTLEIND.NS,Nestlé India,FMCG,1189.8,1194.5,1165.0,1168.4,2114020,-19.9,-1.6747,29.5,2.5322
2025-09-24,NESTLEIND.NS,Nestlé India,FMCG,1167.9,1185.2,1161.4,1178.6,1395188,10.2,0.873,23.7999,2.0492
2025-09-25,NESTLEIND.NS,Nestlé India,FMCG,1184.5,1192.4,1171.6,1173.5,1273981,-5.1,-0.4327,20.8,1.7754
2025-09-26,NESTLEIND.NS,Nestlé India,FMCG,1170.0,1179.0,1160.2,1162.6,1011036,-10.9,-0.9288,18.8,1.6204
2025-09-29,NESTLEIND.NS,Nestlé India,FMCG,1160.0,1162.1,1149.2,1152.5,2130382,-10.1,-0.8687,12.9,1.1225
2025-09-30,NESTLEIND.NS,Nestlé India,FMCG,1155.6,1159.6,1146.4,1152.9,1409305,0.4,0.0347,13.2,1.1514
2025-10-01,NESTLEIND.NS,Nestlé India,FMCG,1157.9,1169.2,1145.0,1166.4,727804,13.5,1.171,24.2,2.1135
2025-10-03,NESTLEIND.NS,Nestlé India,FMCG,1160.0,1171.3,1154.4,1169.9,1159975,3.5,0.3001,16.9,1.464
2025-10-06,NESTLEIND.NS,Nestlé India,FMCG,1163.5,1183.7,1163.5,1181.7,639965,11.7999,1.0086,20.2,1.7361
2025-10-07,NESTLEIND.NS,Nestlé India,FMCG,1181.7,1192.2,1175.0,1176.8,922441,-4.8999,-0.4146,17.2,1.4638
2025-10-08,NESTLEIND.NS,Nestlé India,FMCG,1170.0,1182.5,1158.6,1180.5,893579,3.7,0.3144,23.9,2.0628
2025-10-09,NESTLEIND.NS,Nestlé India,FMCG,1175.1,1189.1,1172.9,1187.8,922191,7.3,0.6184,16.2,1.3812
2025-10-10,NESTLEIND.NS,Nestlé India,FMCG,1186.4,1202.0,1184.4,1199.5,1110822,11.7,0.985,17.6,1.486
2025-10-13,NESTLEIND.NS,Nestlé India,FMCG,1199.0,1200.8,1181.9,1188.1,1062394,-11.4,-0.9504,18.9,1.5991
2025-10-14,NESTLEIND.NS,Nestlé India,FMCG,1190.1,1194.3,1171.0,1175.5,1293553,-12.6,-1.0605,23.3,1.9898
2025-10-15,NESTLEIND.NS,Nestlé India,FMCG,1175.5,1225.0,1175.5,1221.4,2283392,45.9,3.9047,49.5,4.211
2025-10-16,NESTLEIND.NS,Nestlé India,FMCG,1221.4,1286.5,1216.5,1276.6,6927367,55.2,4.5194,70.0,5.7542
2025-10-17,NESTLEIND.NS,Nestlé India,FMCG,1263.9,1311.6,1261.3,1289.5,3171952,12.9,1.0105,50.2999,3.9879
2025-10-20,NESTLEIND.NS,Nestlé India,FMCG,1289.5,1305.6,1280.8,1285.4,1246633,-4.1,-0.318,24.7999,1.9363
2025-10-21,NESTLEIND.NS,Nestlé India,FMCG,1280.0,1292.0,1277.3,1287.3,245138,1.9,0.1478,14.7,1.1509
2025-10-23,NESTLEIND.NS,Nestlé India,FMCG,1287.0,1303.8,1270.8,1272.8,1751448,-14.5,-1.1264,33.0,2.5968
2025-10-24,NESTLEIND.NS,Nestlé India,FMCG,1274.4,1284.5,1259.4,1282.0,1433533,9.2,0.7228,25.1,1.993
2025-10-27,NESTLEIND.NS,Nestlé India,FMCG,1282.0,1292.2,1275.8,1283.0,1107997,1.0,0.078,16.3999,1.2855
2025-10-28,NESTLEIND.NS,Nestlé India,FMCG,1283.8,1288.9,1263.7,1271.0,1343829,-12.0,-0.9353,25.2001,1.9942
2025-10-29,NESTLEIND.NS,Nestlé India,FMCG,1275.0,1281.0,1266.5,1273.0,836932,2.0,0.1574,14.5,1.1449
2025-10-30,NESTLEIND.NS,Nestlé India,FMCG,1278.0,1281.4,1267.7,1279.9,728703,6.9,0.542,13.7001,1.0807
2025-10-31,NESTLEIND.NS,Nestlé India,FMCG,1279.9,1284.0,1269.6,1271.6,943037,-8.3,-0.6485,14.4,1.1342
2025-11-03,NESTLEIND.NS,Nestlé India,FMCG,1269.6,1269.9,1255.5,1266.7,847050,-4.9,-0.3853,14.4,1.147
2025-11-04,NESTLEIND.NS,Nestlé India,FMCG,1266.0,1269.0,1250.7,1265.0,770668,-1.7,-0.1342,18.3,1.4632
2025-11-06,NESTLEIND.NS,Nestlé India,FMCG,1265.0,1278.9,1260.1,1266.1,1171263,1.1,0.087,18.8,1.4919
2025-11-07,NESTLEIND.NS,Nestlé India,FMCG,1264.0,1270.9,1256.4,1262.7,596683,-3.4,-0.2685,14.5,1.1541
2025-11-10,NESTLEIND.NS,Nestlé India,FMCG,1263.1,1273.2,1260.2,1262.9,737986,0.2001,0.0158,13.0,1.0316
2025-11-11,NESTLEIND.NS,Nestlé India,FMCG,1268.0,1270.2,1255.0,1268.1,729912,5.2,0.4117,15.2,1.2112
2025-11-12,NESTLEIND.NS,Nestlé India,FMCG,1270.0,1286.9,1261.6,1278.2,824792,10.1,0.7965,25.3,2.0054
2025-11-13,NESTLEIND.NS,Nestlé India,FMCG,1280.0,1289.3,1270.3,1275.2,691337,-3.0,-0.2347,19.0,1.4957
2025-11-14,NESTLEIND.NS,Nestlé India,FMCG,1275.2,1279.0,1262.4,1271.6,675047,-3.6,-0.2823,16.6,1.315
2025-11-17,NESTLEIND.NS,Nestlé India,FMCG,1272.0,1278.0,1264.1,1270.3,774802,-1.2999,-0.1022,13.9,1.0996
2025-11-18,NESTLEIND.NS,Nestlé India,FMCG,1262.1,1269.9,1252.6,1265.1,810387,-5.2001,-0.4094,17.3,1.3811
2025-11-19,NESTLEIND.NS,Nestlé India,FMCG,1267.9,1280.0,1263.0,1279.0,726287,13.9,1.0987,17.0,1.346
2025-11-20,NESTLEIND.NS,Nestlé India,FMCG,1288.0,1288.6,1275.2,1279.2,796864,0.2,0.0156,13.4,1.0508
2025-11-21,NESTLEIND.NS,Nestlé India,FMCG,1275.0,1288.9,1273.0,1280.7,673231,1.5,0.1173,15.9,1.249
2025-11-24,NESTLEIND.NS,Nestlé India,FMCG,1285.0,1285.8,1259.5,1269.2,2636542,-11.5,-0.8979,26.3,2.0881
2025-11-25,NESTLEIND.NS,Nestlé India,FMCG,1267.4,1270.9,1250.8,1263.2,1065974,-6.0,-0.4727,20.1,1.607
2025-11-26,NESTLEIND.NS,Nestlé India,FMCG,1257.1,1282.7,1257.1,1276.8,810809,13.6001,1.0766,25.6,2.0364
2025-11-27,NESTLEIND.NS,Nestlé India,FMCG,1276.0,1279.5,1260.5,1266.4,708607,-10.4,-0.8145,19.0,1.5073
2025-11-28,NESTLEIND.NS,Nestlé India,FMCG,1266.3,1269.7,1258.2,1261.1,626947,-5.3,-0.4185,11.5,0.914
2025-12-01,NESTLEIND.NS,Nestlé India,FMCG,1260.6,1264.0,1251.6,1260.6,644563,-0.5,-0.0396,12.4,0.9907
2025-12-02,NESTLEIND.NS,Nestlé India,FMCG,1251.0,1261.8,1251.0,1258.9,911551,-1.7,-0.1349,10.8,0.8633
2025-12-03,NESTLEIND.NS,Nestlé India,FMCG,1257.0,1258.0,1236.1,1241.9,642993,-17.0,-1.3504,21.9,1.7717
2025-12-04,NESTLEIND.NS,Nestlé India,FMCG,1241.9,1245.0,1233.2,1242.4,664641,0.5,0.0403,11.8,0.9569
2025-12-05,NESTLEIND.NS,Nestlé India,FMCG,1237.5,1249.0,1234.2,1246.9,911699,4.5,0.3622,14.8,1.1992
2025-12-08,NESTLEIND.NS,Nestlé India,FMCG,1246.9,1248.0,1212.8,1214.8,1534927,-32.1,-2.5744,35.2,2.9024
2025-12-09,NESTLEIND.NS,Nestlé India,FMCG,1214.9,1221.5,1207.3,1215.8,810028,1.0,0.0823,14.2,1.1762
2025-12-10,NESTLEIND.NS,Nestlé India,FMCG,1215.8,1221.8,1205.0,1209.3,514862,-6.5,-0.5346,16.8,1.3942
2025-12-11,NESTLEIND.NS,Nestlé India,FMCG,1209.4,1220.4,1205.8,1215.0,339626,5.7,0.4713,14.6,1.2108
2025-12-12,NESTLEIND.NS,Nestlé India,FMCG,1219.0,1240.0,1215.4,1238.3,841766,23.3,1.9177,24.6,2.024
2025-12-15,NESTLEIND.NS,Nestlé India,FMCG,1238.0,1248.0,1225.5,1243.5,857798,5.2,0.4199,22.5,1.836
2025-12-16,NESTLEIND.NS,Nestlé India,FMCG,1236.5,1264.0,1234.4,1240.6,1086329,-2.9,-0.2332,29.6,2.3979
2025-12-17,NESTLEIND.NS,Nestlé India,FMCG,1237.0,1241.4,1224.3,1234.6,526222,-6.0,-0.4836,17.1,1.3967
2025-12-18,NESTLEIND.NS,Nestlé India,FMCG,1234.7,1243.9,1227.5,1233.5,707432,-1.1,-0.0891,16.4,1.3361
2025-12-19,NESTLEIND.NS,Nestlé India,FMCG,1230.8,1246.2,1229.7,1244.4,754446,10.9,0.8837,16.5,1.3418
2025-12-22,NESTLEIND.NS,Nestlé India,FMCG,1246.0,1259.9,1240.0,1257.2,880387,12.7999,1.0286,19.9,1.6048
2025-12-23,NESTLEIND.NS,Nestlé India,FMCG,1260.0,1261.5,1251.1,1256.5,663261,-0.7,-0.0557,10.4,0.8313
2025-12-24,NESTLEIND.NS,Nestlé India,FMCG,1251.1,1264.1,1247.9,1259.7,598956,3.2,0.2547,16.2,1.2982
2025-12-26,NESTLEIND.NS,Nestlé India,FMCG,1264.0,1277.0,1251.4,1272.6,1433973,12.9,1.0241,25.6,2.0457
2025-12-29,NESTLEIND.NS,Nestlé India,FMCG,1275.0,1286.5,1270.8,1280.0,888206,7.4,0.5815,15.7,1.2354
2025-12-30,NESTLEIND.NS,Nestlé India,FMCG,1284.0,1289.0,1267.7,1274.1,2043408,-5.9,-0.4609,21.3,1.6802
2025-12-31,NESTLEIND.NS,Nestlé India,FMCG,1274.2,1294.3,1270.4,1288.0,738631,13.9,1.091,23.9,1.8813
2021-01-01,NTPC.NS,NTPC,Power,99.95,100.2,98.8,99.05,13493039,,,1.4,1.417
2021-01-04,NTPC.NS,NTPC,Power,99.75,100.0,98.5,99.05,22325584,0.0,0.0,1.5,1.5228
2021-01-05,NTPC.NS,NTPC,Power,98.4,98.4,97.0,97.6,23510160,-1.45,-1.4639,1.4,1.4433
2021-01-06,NTPC.NS,NTPC,Power,98.0,99.0,97.25,97.85,21952878,0.25,0.2561,1.75,1.7995
2021-01-07,NTPC.NS,NTPC,Power,98.1,98.5,96.85,97.0,24999580,-0.85,-0.8687,1.65,1.7037
2021-01-08,NTPC.NS,NTPC,Power,97.6,100.5,97.35,100.15,43240591,3.15,3.2474,3.15,3.2357
2021-01-11,NTPC.NS,NTPC,Power,100.75,101.25,98.7,99.0,22036573,-1.15,-1.1483,2.55,2.5836
2021-01-12,NTPC.NS,NTPC,Power,99.0,101.0,98.3,100.15,24262426,1.15,1.1616,2.7,2.7467
2021-01-13,NTPC.NS,NTPC,Power,100.25,104.35,100.15,102.55,49236964,2.4,2.3964,4.2,4.1937
2021-01-14,NTPC.NS,NTPC,Power,103.7,103.85,101.7,102.2,29301114,-0.35,-0.3413,2.15,2.1141
2021-01-15,NTPC.NS,NTPC,Power,102.5,103.6,99.9,100.45,24067229,-1.75,-1.7123,3.7,3.7037
2021-01-18,NTPC.NS,NTPC,Power,100.45,100.9,96.8,97.55,23613664,-2.9,-2.887,4.1,4.2355
2021-01-19,NTPC.NS,NTPC,Power,98.0,100.85,97.55,99.65,22934496,2.1,2.1527,3.3,3.3829
